"member_id","coord1D","term","party","member_name","aligned","party_bloc"
"G1570880",0.444245427846909,20,"더불어민주당","신동근",0.444245427846909,"liberal"
"HE838063",-0.422033458948135,20,"미래통합당","신보라",-0.422033458948135,"conservative"
"ZA54991S",0.244160056114197,20,"더불어민주당","안민석",0.244160056114197,"liberal"
"A486635H",-0.531463980674744,20,"미래통합당","안상수",-0.531463980674744,"conservative"
"TIS61927",0.178245574235916,20,"더불어민주당","양승조",0.178245574235916,"liberal"
"SSF6805Q",-0.320944577455521,20,"미래한국당","염동열",-0.320944577455521,"conservative"
"M6K7940A",-0.0170582756400108,20,"바른미래당","오세정",-0.0170582756400108,"conservative"
"21N57758",0.354130655527115,20,"더불어민주당","오영훈",0.354130655527115,"liberal"
"5CO4531H",0.485604226589203,20,"더불어민주당","유은혜",0.485604226589203,"liberal"
"3TP65086",0.738380312919617,20,"진보당","윤종오",0.738380312919617,"left"
"8X15119P",-0.948386132717133,20,"국민의힘","윤한홍",-0.948386132717133,"conservative"
"M0A1658U",0.258729547262192,20,"더불어민주당","윤호중",0.258729547262192,"liberal"
"DBA1057Z",0.381629794836044,20,"국민의힘","이용호",0.381629794836044,"conservative"
"16D7652C",0.37717017531395,20,"개혁신당","이원욱",0.37717017531395,"centrist"
"WDS6044S",-0.318870216608047,20,"국민의힘","이채익",-0.318870216608047,"conservative"
"TZP9391O",-0.451129347085953,20,"국민의힘","이철규",-0.451129347085953,"conservative"
"QTW6852F",-0.260707795619965,20,"국민의힘","이태규",-0.260707795619965,"conservative"
"EVH1507C",-0.489156454801559,20,"국민의힘","이헌승",-0.489156454801559,"conservative"
"MBS2896E",-0.617388248443604,20,"무소속","이현재",-0.617388248443604,"independent"
"UM51067K",0.412298530340195,20,"더불어민주당","인재근",0.412298530340195,"liberal"
"E6U4345C",0.400457262992859,20,"더불어민주당","임종성",0.400457262992859,"liberal"
"0AI7568W",0.477932333946228,20,"민생당","장정숙",0.477932333946228,"liberal"
"ARP89147",0.295007765293121,20,"더불어민주당","정동영",0.295007765293121,"liberal"
"DCN7433W",0.220836728811264,20,"더불어민주당","정세균",0.220836728811264,"liberal"
"0GF6251P",-0.432760804891586,20,"미래통합당","정유섭",-0.432760804891586,"conservative"
"FYI20317",0.464263021945953,20,"더불어민주당","조승래",0.464263021945953,"liberal"
"IN328264",0.236117705702782,20,"더불어민주당","조정식",0.236117705702782,"liberal"
"GDN7894V",-0.202178999781609,20,"민생당","채이배",-0.202178999781609,"liberal"
"O8E1566L",0.289679378271103,20,"민생당","최도자",0.289679378271103,"liberal"
"16I8621J",-0.618810653686523,20,"미래통합당","최연혜",-0.618810653686523,"conservative"
"GW55008L",0.520912766456604,20,"더불어민주당","홍의락",0.520912766456604,"liberal"
"C7Z8238W",-0.111015267670155,20,"자유한국당","황영철",-0.111015267670155,"conservative"
"23D73143",-0.4067742228508,20,"미래통합당","경대수",-0.4067742228508,"conservative"
"GDG1847Z",-0.772626399993896,20,"국민의힘","권성동",-0.772626399993896,"conservative"
"CI15627C",0.481655031442642,20,"더불어민주당","김두관",0.481655031442642,"liberal"
"SNJ6318D",-0.727914690971375,20,"미래통합당","김무성",-0.727914690971375,"conservative"
"ZL32287Z",-0.0138345789164305,20,"민생당","김삼화",-0.0138345789164305,"liberal"
"UGH6481E",0.515290856361389,20,"더불어민주당","김상희",0.515290856361389,"liberal"
"ZYP7962W",-0.315901577472687,20,"국민의힘","김석기",-0.315901577472687,"conservative"
"PLR62452",-0.266654670238495,20,"미래통합당","김영우",-0.266654670238495,"conservative"
"E1J8836Y",-0.410299807786942,20,"국민의힘","김정재",-0.410299807786942,"conservative"
"Q9H5708M",0.229795664548874,20,"무소속","김진표",0.229795664548874,"independent"
"IYD4143Y",0.192662209272385,20,"무소속","문희상",0.192662209272385,"independent"
"O6D8329R",0.354557245969772,20,"더불어민주당","민홍철",0.354557245969772,"liberal"
"OTE19384",-0.786107957363129,20,"미래통합당","박명재",-0.786107957363129,"conservative"
"7R156073",0.352505743503571,20,"더불어민주당","박범계",0.352505743503571,"liberal"
"D0C85236",-0.590357422828674,20,"국민의힘","박완수",-0.590357422828674,"conservative"
"PEP6922S",0.477585047483444,20,"더불어민주당","박용진",0.477585047483444,"liberal"
"OW53107J",0.483986645936966,20,"새로운미래","설훈",0.483986645936966,"liberal"
"MTK2954E",-0.0262215044349432,20,"민생당","신용현",-0.0262215044349432,"liberal"
"WYC63862",0.319199949502945,20,"더불어민주당","신창현",0.319199949502945,"liberal"
"VXQ28579",0.304279148578644,20,"더불어민주당","심재권",0.304279148578644,"liberal"
"QKY38290",-0.466023862361908,20,"미래한국당","여상규",-0.466023862361908,"conservative"
"TZD17894",-0.25428432226181,20,"미래한국당","원유철",-0.25428432226181,"conservative"
"I5V5327I",-0.384609043598175,20,"미래통합당","유민봉",-0.384609043598175,"conservative"
"SEK1881Q",-0.738309741020203,20,"미래통합당","유재중",-0.738309741020203,"conservative"
"JMY9959W",0.288806825876236,20,"무소속","윤관석",0.288806825876236,"independent"
"OSV9142K",-0.430269032716751,20,"국민의힘","이만희",-0.430269032716751,"conservative"
"6YT83269",-0.214974582195282,20,"국민의힘","이명수",-0.214974582195282,"conservative"
"ZYH1940A",0.39257350564003,20,"국민의힘","이상민",0.39257350564003,"conservative"
"8WV8289I",-0.331847310066223,20,"자유한국당","이완영",-0.331847310066223,"conservative"
"ABT2266H",0.441729456186295,20,"더불어민주당","이용득",0.441729456186295,"liberal"
"0582116P",-0.41723820567131,20,"자유한국당","이우현",-0.41723820567131,"conservative"
"DVD2735W",-0.720705687999725,20,"미래통합당","이은권",-0.720705687999725,"conservative"
"WDR7061Y",0.426220953464508,20,"더불어민주당","이종걸",0.426220953464508,"liberal"
"HSW1214Q",-0.426655679941177,20,"국민의힘","이종배",-0.426655679941177,"conservative"
"BWD92364",0.268633782863617,20,"미래통합당","이찬열",0.268633782863617,"conservative"
"V2R7430Z",0.411110937595367,20,"무소속","이춘석",0.411110937595367,"independent"
"WNN9272X",-0.452560693025589,20,"미래한국당","장석춘",-0.452560693025589,"conservative"
"CZB4125D",-0.195385634899139,20,"국민의힘","장제원",-0.195385634899139,"conservative"
"BM63269Y",0.262145578861237,20,"더불어민주당","전해철",0.262145578861237,"liberal"
"V429892C",0.233143180608749,20,"더불어민주당","정성호",0.233143180608749,"liberal"
"ZGA4092Y",-0.34664449095726,20,"미래통합당","정용기",-0.34664449095726,"conservative"
"IWK63872",0.122003473341465,20,"국민의힘","조배숙",0.122003473341465,"conservative"
"CDL93608",0.281622052192688,20,"개혁신당","조응천",0.281622052192688,"centrist"
"5HG31863",-0.196701750159264,20,"미래통합당","지상욱",-0.196701750159264,"conservative"
"IDV9108J",0.300489455461502,20,"더불어민주당","진영",0.300489455461502,"liberal"
"LPB30152",0.228019341826439,20,"더불어민주당","최인호",0.228019341826439,"liberal"
"GD131760",-0.257367700338364,20,"국민의힘","홍문표",-0.257367700338364,"conservative"
"R365233W",-0.250065416097641,20,"미래통합당","홍철호",-0.250065416097641,"conservative"
"JOY4394O",0.18861635029316,20,"민생당","황주홍",0.18861635029316,"liberal"
"8I61593E",-0.633074522018433,20,"미래통합당","강석호",-0.633074522018433,"conservative"
"QZR19240",0.274067014455795,20,"더불어민주당","금태섭",0.274067014455795,"liberal"
"MGE7194M",-0.640102744102478,20,"미래통합당","김광림",-0.640102744102478,"conservative"
"UIZ3103R",0.36090075969696,20,"더불어민주당","김부겸",0.36090075969696,"liberal"
"2WQ6656P",-0.181746989488602,20,"미래통합당","김세연",-0.181746989488602,"conservative"
"TWL5801D",0.440424174070358,20,"더불어민주당","김영춘",0.440424174070358,"liberal"
"AMF4093D",-0.805648565292358,20,"미래통합당","김용태",-0.805648565292358,"conservative"
"M3Z17237",-0.255591958761215,20,"미래통합당","김재경",-0.255591958761215,"conservative"
"M2Q9024I",0.367765486240387,20,"무소속","김종민",0.367765486240387,"independent"
"9XB6464U",0.240860193967819,20,"더불어민주당","김현미",0.240860193967819,"liberal"
"0827740Q",0.37113681435585,20,"더불어민주당","노웅래",0.37113681435585,"liberal"
"J2O8643H",0.483088791370392,20,"더불어민주당","도종환",0.483088791370392,"liberal"
"39P2522W",0.430007845163345,20,"무소속","민병두",0.430007845163345,"independent"
"K3W33496",0.361723840236664,20,"더불어민주당","박광온",0.361723840236664,"liberal"
"W4X85128",-0.916995465755463,20,"국민의힘","박대출",-0.916995465755463,"conservative"
"N4R2421C",-0.38670489192009,20,"국민의힘","박덕흠",-0.38670489192009,"conservative"
"BLC8630L",0.240036159753799,20,"더불어민주당","박병석",0.240036159753799,"liberal"
"8T51904N",-0.503043353557587,20,"자유한국당","박찬우",-0.503043353557587,"conservative"
"O0G3169T",-0.459856867790222,20,"미래한국당","백승주",-0.459856867790222,"conservative"
"4Y54669I",-0.164336085319519,20,"우리공화당","서청원",-0.164336085319519,"conservative"
"A8O42480",0.17163647711277,20,"더불어민주당","손금주",0.17163647711277,"liberal"
"7BV5480O",0.0347366258502007,20,"국민의당","송기석",0.0347366258502007,"other"
"BN49469V",0.429664552211761,20,"더불어민주당","신경민",0.429664552211761,"liberal"
"8FB1535Y",0.308285117149353,20,"더불어민주당","어기구",0.308285117149353,"liberal"
"H337332S",-0.192466214299202,20,"미래통합당","오신환",-0.192466214299202,"conservative"
"SVH30067",0.274482369422913,20,"더불어민주당","오제세",0.274482369422913,"liberal"
"V0O5343U",0.407067686319351,20,"더불어민주당","우상호",0.407067686319351,"liberal"
"LDY9563L",-0.688242614269257,20,"미래통합당","윤상직",-0.688242614269257,"conservative"
"ZRF3039U",-0.370450407266617,20,"국민의힘","윤재옥",-0.370450407266617,"conservative"
"JWW6081H",0.164671808481216,20,"민생당","이상돈",0.164671808481216,"liberal"
"S9U45255",-0.392390042543411,20,"국민의힘","이양수",-0.392390042543411,"conservative"
"IQN7588X",-0.44608798623085,20,"무소속","이은재",-0.44608798623085,"independent"
"IUE5875N",0.89525693655014,20,"정의당","이정미",0.89525693655014,"left"
"NS06841K",-0.196321502327919,20,"자유한국당","이철우",-0.196321502327919,"conservative"
"BTP28870",0.592323899269104,20,"더불어민주당","이훈",0.592323899269104,"liberal"
"25G2571T",0.273840367794037,20,"더불어민주당","전현희",0.273840367794037,"liberal"
"N9X9673B",0.343023240566254,20,"무소속","전혜숙",0.343023240566254,"independent"
"CYD5815E",-0.509603381156921,20,"미래통합당","정갑윤",-0.509603381156921,"conservative"
"P303213F",-0.303540617227554,20,"미래통합당","정병국",-0.303540617227554,"conservative"
"VHK3402G",-0.493585139513016,20,"국민의힘","정우택",-0.493585139513016,"conservative"
"NZF1659U",-0.185065388679504,20,"국민의힘","정운천",-0.185065388679504,"conservative"
"9S468336",0.431513398885727,20,"더불어민주당","정재호",0.431513398885727,"liberal"
"CJX51868",-0.668940484523773,20,"미래통합당","정종섭",-0.668940484523773,"conservative"
"NQR1206Q",-0.533559501171112,20,"국민의힘","정진석",-0.533559501171112,"conservative"
"MD083627",0.433380931615829,20,"더불어민주당","정춘숙",0.433380931615829,"liberal"
"GCA42857",0.139977172017097,20,"민생당","주승용",0.139977172017097,"liberal"
"68P7228G",0.291948854923248,20,"더불어민주당","진선미",0.291948854923248,"liberal"
"U013741R",0.582525432109833,20,"국민의당","최명길",0.582525432109833,"other"
"G152611B",-0.776282668113708,20,"국민의힘","추경호",-0.776282668113708,"conservative"
"URV1689Q",0.347714483737946,20,"더불어민주당","추미애",0.347714483737946,"liberal"
"XTB3104O",0.994268596172333,20,"정의당","추혜선",0.994268596172333,"left"
"I0S53762",-0.129841700196266,20,"국민의힘","하태경",-0.129841700196266,"conservative"
"XPP2564T",0.529004871845245,20,"더불어민주당","한정애",0.529004871845245,"liberal"
"FRN1867O",0.467221260070801,20,"더불어민주당","홍익표",0.467221260070801,"liberal"
"MO52543L",0.411660581827164,20,"더불어민주당","변재일",0.411660581827164,"liberal"
"71M8132V",-0.545215129852295,20,"미래통합당","신상진",-0.545215129852295,"conservative"
"SU53086M",0.912106275558472,20,"정의당","심상정",0.912106275558472,"left"
"CAL85655",-0.344732105731964,20,"미래통합당","유기준",-0.344732105731964,"conservative"
"9BE5694R",0.405577003955841,20,"더불어민주당","유승희",0.405577003955841,"liberal"
"MRK4871S",-0.202197924256325,20,"국민의힘","유의동",-0.202197924256325,"conservative"
"06571503",-0.527677714824677,20,"무소속","정태옥",-0.527677714824677,"independent"
"VNF2868Z",-0.864366829395294,20,"우리공화당","조원진",-0.864366829395294,"conservative"
"8SV6917G",-0.787003934383392,20,"국민의힘","주호영",-0.787003934383392,"conservative"
"TO79481Z",-0.303502470254898,20,"미래통합당","최교일",-0.303502470254898,"conservative"
"PAB29217",-0.419761389493942,20,"미래한국당","김성찬",-0.419761389493942,"conservative"
"64G6894C",-0.215856686234474,20,"미래한국당","김정훈",-0.215856686234474,"conservative"
"04T3751T",0.452159106731415,20,"더불어민주당","남인순",0.452159106731415,"liberal"
"XBT9550Q",0.466902911663055,20,"무소속","우원식",0.466902911663055,"independent"
"PWU27609",0.000208373196073808,20,"미래통합당","유승민",0.000208373196073808,"conservative"
"0135473I",-0.394447207450867,20,"자유한국당","이군현",-0.394447207450867,"conservative"
"JG77046J",0.121537305414677,20,"더불어민주당","이언주",0.121537305414677,"liberal"
"AJV31724",-0.474617689847946,20,"미래통합당","이학재",-0.474617689847946,"conservative"
"LCJ77278",-0.0758150815963745,20,"미래통합당","이혜훈",-0.0758150815963745,"conservative"
"T2K9554I",-0.614208877086639,20,"친박신당","홍문종",-0.614208877086639,"conservative"
"06L2365K",-0.601033091545105,20,"미래통합당","홍일표",-0.601033091545105,"conservative"
"TOU1222X",0.398432970046997,20,"더불어민주당","강창일",0.398432970046997,"liberal"
"O149331C",-0.310656636953354,20,"자유한국당","권석창",-0.310656636953354,"conservative"
"DAN6731C",-0.906651675701141,20,"국민의힘","박성중",-0.906651675701141,"conservative"
"F5U2979W",-0.406473338603973,20,"국민의힘","김학용",-0.406473338603973,"conservative"
"S8431719",0.503041326999664,20,"더불어민주당","박영선",0.503041326999664,"liberal"
"9VR65006",-0.626464486122131,20,"국민의힘","윤영석",-0.626464486122131,"conservative"
"9ZP9014Q",0.356949597597122,20,"더불어민주당","이해찬",0.356949597597122,"liberal"
"ZX71333R",-0.653894007205963,20,"미래한국당","한선교",-0.653894007205963,"conservative"
"KA04352K",0.403386652469635,20,"민생당","최경환",0.403386652469635,"liberal"
"MSY7784L",-0.325080037117004,20,"국민의힘","윤상현",-0.325080037117004,"conservative"
"3SP89633",0.414764881134033,20,"민생당","천정배",0.414764881134033,"liberal"
"SLW27496",-0.62988555431366,20,"국민의힘","나경원",-0.62988555431366,"conservative"
"GMK1374L",0.260733366012573,20,"더불어민주당","이석현",0.260733366012573,"liberal"
"O7R5461J",0.439424186944962,20,"더불어민주당","윤후덕",0.439424186944962,"liberal"
"TVF3669B",-0.491350620985031,20,"국민의힘","김태흠",-0.491350620985031,"conservative"
"9414335X",0.326381087303162,20,"더불어민주당","심기준",0.326381087303162,"liberal"
"QZU9232M",-0.645204961299896,20,"미래통합당","김재원",-0.645204961299896,"conservative"
"R7N74579",0.241041079163551,20,"더불어민주당","이수혁",0.241041079163551,"liberal"
"6EN68926",-0.395302772521973,20,"국민의힘","송언석",-0.395302772521973,"conservative"
"9FL71418",0.305375069379807,20,"더불어민주당","이규희",0.305375069379807,"liberal"
"WVU2479T",0.28438150882721,20,"무소속","이상헌",0.28438150882721,"independent"
"FOK3459D",0.308567881584167,20,"더불어민주당","서삼석",0.308567881584167,"liberal"
"RD42006Y",0.468580842018127,20,"더불어민주당","송갑석",0.468580842018127,"liberal"
"5DR6334X",0.436858117580414,20,"더불어민주당","윤일규",0.436858117580414,"liberal"
"7W35098M",0.313624501228333,20,"더불어민주당","윤준호",0.313624501228333,"liberal"
"QXD2505Y",0.345823913812637,20,"더불어민주당","이후삼",0.345823913812637,"liberal"
"VE469451",0.32731157541275,20,"더불어민주당","최재성",0.32731157541275,"liberal"
"XSP20229",0.378245681524277,20,"더불어민주당","김성환",0.378245681524277,"liberal"
"9LD2641Q",0.413652658462524,20,"더불어민주당","김정호",0.413652658462524,"liberal"
"FJK3396E",0.303283870220184,20,"더불어민주당","맹성규",0.303283870220184,"liberal"
"BIR8594P",0.484980553388596,20,"민생당","임재훈",0.484980553388596,"liberal"
"B751170H",0.890973091125488,20,"정의당","여영국",0.890973091125488,"left"
"LJK4960Z",-0.200300365686417,20,"국민의힘","정점식",-0.200300365686417,"conservative"
"DQL3007B",0.426012367010117,20,"더불어민주당","정은혜",0.426012367010117,"liberal"
"14M56632",-0.470289766788483,21,"국민의힘","강기윤",-0.400851769910242,"conservative"
"L2I9861C",-0.635404050350189,21,"국민의힘","강대식",-0.547820218763285,"conservative"
"C7E79345",0.337671428918839,21,"더불어민주당","권칠승",0.318315591659523,"liberal"
"1BX7234U",0.312437325716019,21,"더불어민주당","김경만",0.295854682003999,"liberal"
"6399076T",0.309544265270233,21,"더불어민주당","김민철",0.293279564957894,"liberal"
"GF286398",0.324863910675049,21,"더불어민주당","김병주",0.306915602213768,"liberal"
"ZYP7962W",-0.431920498609543,21,"국민의힘","김석기",-0.366699232005926,"conservative"
"JNL7001A",-0.555396854877472,21,"국민의힘","김선교",-0.476605705021274,"conservative"
"XSP20229",0.342817336320877,21,"더불어민주당","김성환",0.322895970852074,"liberal"
"0W194007",0.32869628071785,21,"국민의힘","김영주",0.310326800012478,"conservative"
"LNR7932L",1,21,"열린민주당","김진애",0.907855155548748,"liberal"
"Q9H5708M",0.322153806686401,21,"무소속","김진표",0.304503334959536,"independent"
"09I2323E",0.37085571885109,21,"더불어민주당","김한정",0.34785297335921,"liberal"
"DAN6731C",-1,21,"국민의힘","박성중",-0.872347570499691,"conservative"
"FU87526G",-0.644544720649719,21,"국민의힘","박수영",-0.555956341855851,"conservative"
"40S1959J",0.564494252204895,21,"새로운미래","박영순",0.520210895831443,"liberal"
"QKO6165V",-0.44604617357254,21,"국민의힘","박진",-0.379272514544127,"conservative"
"A2V51235",1,21,"정의당","배진교",0.907855155548748,"left"
"CAA7713A",-0.326348572969437,21,"국민의힘","백종헌",-0.272729517096576,"conservative"
"XR24352K",0.348254978656769,21,"더불어민주당","서영석",0.327736023706889,"liberal"
"MR210505",-0.493103742599487,21,"국민의힘","서일준",-0.421158520875619,"conservative"
"AFH96856",0.363971203565598,21,"더불어민주당","신영대",0.341725056919833,"liberal"
"TST4507I",0.365914672613144,21,"더불어민주당","안규백",0.343454941368049,"liberal"
"8FB1535Y",0.454891353845596,21,"더불어민주당","어기구",0.422653206610427,"liberal"
"21N57758",0.478588193655014,21,"더불어민주당","오영훈",0.443745796024156,"liberal"
"GX38539O",0.319455236196518,21,"더불어민주당","유동수",0.302101333688273,"liberal"
"O7R5461J",0.340886116027832,21,"더불어민주당","윤후덕",0.321176989036934,"liberal"
"4A067125",0.38197186589241,21,"더불어민주당","이광재",0.357747470992268,"liberal"
"HKJ99607",0.35900753736496,21,"더불어민주당","이병훈",0.337306890869048,"liberal"
"1X376850",-0.549576878547668,21,"국민의힘","이영",-0.471425336157347,"conservative"
"GKD32201",0.44245034456253,21,"더불어민주당","이용빈",0.411579447290173,"liberal"
"DAV7257X",0.371332436800003,21,"더불어민주당","이원택",0.348277300655316,"liberal"
"3ZR4438W",0.464738190174103,21,"더불어민주당","이인영",0.431417889047907,"liberal"
"FDC3144T",-0.598706126213074,21,"국민의힘","이종성",-0.515155346468679,"conservative"
"K5F2023J",0.355802237987518,21,"더불어민주당","이학영",0.334453849524287,"liberal"
"DPZ7685X",-0.389485359191895,21,"국민의힘","전봉민",-0.328927656570154,"conservative"
"BM63269Y",0.319633156061172,21,"더불어민주당","전해철",0.302259700402311,"liberal"
"LT72093S",0.35220393538475,21,"더불어민주당","정일영",0.331250995472989,"liberal"
"TP066860",0.451381504535675,21,"더불어민주당","정정순",0.419529084955656,"liberal"
"NQR1206Q",-0.292205840349197,21,"국민의힘","정진석",-0.242339024253929,"conservative"
"CDL93608",0.376936972141266,21,"개혁신당","조응천",0.353265905201692,"centrist"
"WJL30106",0.0307003445923328,21,"국민의힘","조정훈",0.0450802110914774,"conservative"
"I434361W",-0.460310786962509,21,"국민의힘","조태용",-0.391969466365552,"conservative"
"A494529E",0.384334355592728,21,"더불어민주당","천준호",0.359850326294651,"liberal"
"G152611B",-0.52564412355423,21,"국민의힘","추경호",-0.450122758316763,"conservative"
"0VU8517U",0.326906770467758,21,"더불어민주당","황희",0.308733954499726,"liberal"
"8P37634C",0.410317093133926,21,"더불어민주당","강득구",0.382977596395172,"liberal"
"GX22581L",-0.703224420547485,21,"국민의힘","강민국",-0.608187222716705,"conservative"
"P2N50879",0.774916172027588,21,"더불어민주당","강민정",0.707507733475795,"liberal"
"60490713",0.354152500629425,21,"더불어민주당","강병원",0.332985416053216,"liberal"
"MNZ4401T",0.522292971611023,21,"무소속","강선우",0.48264747845347,"independent"
"WMG57662",0.999503016471863,21,"정의당","강은미",0.907412789832953,"left"
"5KV96424",0.314422994852066,21,"더불어민주당","강준현",0.29762212880851,"liberal"
"TRE2429O",0.377967655658722,21,"더불어민주당","강훈식",0.354183318005426,"liberal"
"WCD5518S",0.472245544195175,21,"더불어민주당","고민정",0.438100195094768,"liberal"
"4XG1439M",0.317272305488586,21,"더불어민주당","고영인",0.300158304089756,"liberal"
"MHK9919B",-0.752025902271271,21,"무소속","곽상도",-0.651625488116648,"independent"
"7469929V",-0.43628004193306,21,"국민의힘","구자근",-0.370579667460351,"conservative"
"E9R4507P",-0.599214911460876,21,"국민의힘","권명호",-0.515608216911234,"conservative"
"GDG1847Z",-0.840486526489258,21,"국민의힘","권성동",-0.730364410307052,"conservative"
"3TO11703",0.491946816444397,21,"더불어민주당","권인숙",0.455636324377112,"liberal"
"B7R2742J",0.357626736164093,21,"더불어민주당","기동민",0.336077837838091,"liberal"
"ZKU88693",0.55215585231781,21,"더불어민주당","김경협",0.509228469274411,"liberal"
"X1K3667J",0.354648798704147,21,"더불어민주당","김교흥",0.333427171645992,"liberal"
"X7I4680R",-0.395479947328568,21,"국민의힘","김기현",-0.334263447641376,"conservative"
"QHL3248U",0.484606981277466,21,"더불어민주당","김남국",0.449103127090653,"liberal"
"CI15627C",0.585625767707825,21,"더불어민주당","김두관",0.539020086583369,"liberal"
"NTT8182Q",0.56402063369751,21,"더불어민주당","김민기",0.519789327352466,"liberal"
"MLH1404S",0.358582556247711,21,"더불어민주당","김민석",0.336928614597325,"liberal"
"8Q88373R",0.352404981851578,21,"무소속","김병기",0.331429947207143,"independent"
"GFF1986K",0.277136296033859,21,"더불어민주당","김병욱",0.26443318736775,"liberal"
"1Y73132H",-0.378158241510391,21,"국민의힘","김상훈",-0.318845373682713,"conservative"
"UGH6481E",0.516313314437866,21,"더불어민주당","김상희",0.477324977453226,"liberal"
"9D939735",-0.485522270202637,21,"국민의힘","김성원",-0.414410241961452,"conservative"
"2UD1340H",0.482629358768463,21,"더불어민주당","김성주",0.447342842599843,"liberal"
"L7T64271",0.328696221113205,21,"더불어민주당","김수흥",0.310326746958303,"liberal"
"P2N4585G",0.330046117305756,21,"더불어민주당","김승남",0.311528291399233,"liberal"
"ATB59635",0.338409245014191,21,"더불어민주당","김승원",0.318972322771657,"liberal"
"B7D7534L",0.336984604597092,21,"더불어민주당","김영배",0.317704248394578,"liberal"
"IOW1101J",-0.681665360927582,21,"국민의힘","김영식",-0.588997474363508,"conservative"
"5765663F",0.326240420341492,21,"더불어민주당","김영진",0.308140835344085,"liberal"
"7BM2933Y",0.386019647121429,21,"더불어민주당","김영호",0.361350406581441,"liberal"
"CNZ51556",-0.50923752784729,21,"국민의힘","김예지",-0.435519225115428,"conservative"
"OFE45081",0.412487626075745,21,"더불어민주당","김용민",0.384909590725174,"liberal"
"SVH3899R",-0.496842116117477,21,"국민의힘","김용판",-0.424486052239476,"conservative"
"LQW3652K",-0.973832786083221,21,"국민의힘","김웅",-0.84905609772582,"conservative"
"4L695580",0.555191159248352,21,"더불어민주당","김원이",0.511930200110483,"liberal"
"JZY9937U",0.344025135040283,21,"더불어민주당","김윤덕",0.323971034138476,"liberal"
"E1J8836Y",-0.401245802640915,21,"국민의힘","김정재",-0.339395643313897,"conservative"
"9LD2641Q",0.339480400085449,21,"더불어민주당","김정호",0.319925759360594,"liberal"
"M2Q9024I",0.399647235870361,21,"무소속","김종민",0.373480341901599,"independent"
"D6U6678O",0.381775587797165,21,"더불어민주당","김주영",0.357572763592158,"liberal"
"1MU99298",0.377768784761429,21,"더불어민주당","김철민",0.35400630274868,"liberal"
"1WE5693J",0.338176339864731,21,"더불어민주당","김태년",0.318765013580667,"liberal"
"P0F1530P",-0.392279088497162,21,"국민의힘","김태호",-0.331414358832694,"conservative"
"JEZ3130Q",-0.454542189836502,21,"국민의힘","김형동",-0.386834830200955,"conservative"
"PO64874I",0.543098330497742,21,"더불어민주당","김홍걸",0.501166356756747,"liberal"
"M6H1705E",0.304013162851334,21,"더불어민주당","김회재",0.288356323155805,"liberal"
"52P3934K",-0.297927528619766,21,"국민의힘","김희곤",-0.247431906782362,"conservative"
"04T3751T",0.39179664850235,21,"더불어민주당","남인순",0.366492523384791,"liberal"
"0827740Q",0.34938907623291,21,"더불어민주당","노웅래",0.328745485505215,"liberal"
"J2O8643H",0.462255507707596,21,"더불어민주당","도종환",0.429208050000512,"liberal"
"8VY63414",-0.377034097909927,21,"국민의힘","류성걸",-0.317844771931705,"conservative"
"FJK3396E",0.308750450611115,21,"더불어민주당","맹성규",0.292572989447824,"liberal"
"GOC54665",0.374247908592224,21,"더불어민주당","문정복",0.350872366071431,"liberal"
"4U29186R",0.344184845685959,21,"더불어민주당","문진석",0.324113192801881,"liberal"
"TZ228122",0.425314962863922,21,"더불어민주당","민병덕",0.396327220684301,"liberal"
"VRY5522V",0.665541589260101,21,"더불어민주당","민형배",0.61015326827425,"liberal"
"O6D8329R",0.444242268800735,21,"더불어민주당","민홍철",0.413174441497035,"liberal"
"K3W33496",0.3520288169384,21,"더불어민주당","박광온",0.331095122305202,"liberal"
"B7H6207C",-0.498027414083481,21,"국민의힘","박대수",-0.425541087574605,"conservative"
"W4X85128",-0.998683750629425,21,"국민의힘","박대출",-0.871175975140862,"conservative"
"N4R2421C",-0.289714932441711,21,"국민의힘","박덕흠",-0.240121863730308,"conservative"
"7R156073",0.359209984540939,21,"더불어민주당","박범계",0.337487089376328,"liberal"
"BLC8630L",0.335355281829834,21,"더불어민주당","박병석",0.316253985978635,"liberal"
"HXT76735",0.375256985425949,21,"더불어민주당","박상혁",0.351770546736526,"liberal"
"X3170462",-0.481230109930038,21,"국민의힘","박성민",-0.410589784252494,"conservative"
"IL74008M",0.299963742494583,21,"더불어민주당","박성준",0.284751928576803,"liberal"
"A3H7195R",0.495944559574127,21,"무소속","박완주",0.459194720985906,"independent"
"PEP6922S",0.551913321018219,21,"더불어민주당","박용진",0.509012591834069,"liberal"
"QUO78839",0.383581668138504,21,"더불어민주당","박재호",0.359180358165715,"liberal"
"4019850M",0.331419110298157,21,"더불어민주당","박정",0.312750394333192,"liberal"
"6AU2417B",0.482070982456207,21,"더불어민주당","박주민",0.446845831083223,"liberal"
"BT62420K",0.457960277795792,21,"더불어민주당","박찬대",0.425384860001513,"liberal"
"S824682L",0.327806383371353,21,"더불어민주당","박홍근",0.30953470117141,"liberal"
"QQP4727N",-0.561050891876221,21,"국민의힘","배준영",-0.481638371060449,"conservative"
"HSS7466Y",0.339475184679031,21,"더불어민주당","백혜련",0.319921117120233,"liberal"
"0PK7354M",0.475139409303665,21,"더불어민주당","서동용",0.440676028372244,"liberal"
"L7J93733",-0.34292608499527,21,"국민의힘","서범수",-0.28748518314632,"conservative"
